LOC_ID,metric,scale,tier,n,slope,se,p_lm,baseline_slope,rho_partial,q_lm,q_family,protein_name,blast_pident,blast_evalue,annotation_source,in_TC_DEG_annotation,blast_ok,gene_set,frac_at_floor,floor_flag,byssal_structural
LOC134718464,adhesion_kpa,log,exploratory,45,0.41140332342230496,0.2791523616359908,0.14857293620366488,0.342469092598053,0.2749424419812731,0.9593545995765437,0.9957363924896574,LRP chaperone MESD (LDLR chaperone MESD) (Mesoderm development candidate 2) (Mesoderm development protein),63.014,1.44e-58,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134695612,adhesion_kpa,log,exploratory,45,0.6176784579547467,0.4213399284255079,0.15066908006050447,0.3488709293659691,-0.0015468490436231234,0.9593545995765437,0.9957363924896574,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),33.968,2.7099999999999996e-118,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134684257,adhesion_kpa,log,exploratory,45,0.4669117966871899,0.320387092609588,0.15302905780036374,0.34186854126696525,0.28656103904568536,0.9593545995765437,0.9957363924896574,"Peptidyl-prolyl cis-trans isomerase FKBP4 (PPIase FKBP4) (EC 5.2.1.8) (52 kDa FK506-binding protein) (52 kDa FKBP) (FKBP-52) (FK506-binding protein 4) (FKBP-4) (HSP-binding immunophilin) (HBI) (Immunophilin FKBP52) (Rotamase) [Cleaved into: Peptidyl-prolyl cis-trans isomerase FKBP4, N-terminally processed]",53.846,8.92e-146,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134685659,adhesion_kpa,log,exploratory,45,0.32180763507389476,0.22276925435513467,0.15656323363746427,0.31529874930232765,0.037050249680224086,0.9593545995765437,0.9957363924896574,"Leucine--tRNA ligase, cytoplasmic (EC 6.1.1.4) (Leucyl-tRNA synthetase) (LeuRS) (cLRS)",62.5,0,genome_blast,TRUE,TRUE,candidate,0.043,ok,FALSE
LOC134681328,adhesion_kpa,log,exploratory,45,-0.35307910593769837,0.24465542123001657,0.1569575618280732,0.35296196274904595,-0.2524642596612799,0.9593545995765437,0.9957363924896574,Glutathione peroxidase 7 (GPx-7) (GSHPx-7) (EC 1.11.1.9),44.848,3.7899999999999995e-48,genome_blast,FALSE,TRUE,candidate,0.217,caution,FALSE
LOC134708355,adhesion_kpa,log,exploratory,45,0.4941333971151484,0.3472928784433207,0.16274006753206163,0.3269865823302485,0.2373508888188313,0.9593545995765437,0.9957363924896574,Multidrug resistance-associated protein 1 (EC 7.6.2.2) (ATP-binding cassette sub-family C member 1) (Glutathione-S-conjugate-translocating ATPase ABCC1) (EC 7.6.2.3) (Leukotriene C(4) transporter) (LTC4 transporter),47.404,0,genome_blast,FALSE,TRUE,candidate,0.022,ok,FALSE
LOC134711684,adhesion_kpa,log,exploratory,45,0.4260535193338154,0.3009487546455422,0.16479986368038535,0.4296639108530588,0.029853270384367768,0.9593545995765437,0.9957363924896574,Serine/threonine-protein kinase Nek2 (EC 2.7.11.1) (HSPK 21) (Never in mitosis A-related kinase 2) (NimA-related protein kinase 2) (NimA-like protein kinase 1),67.803,9.28e-132,genome_blast,FALSE,TRUE,candidate,0.109,ok,FALSE
LOC134686344,adhesion_kpa,log,exploratory,45,0.40281671847607864,0.28521412102215377,0.16578287880449702,0.2444611426642827,0.19873526917763767,0.9593545995765437,0.9957363924896574,Glutamine--tRNA ligase (EC 6.1.1.18) (Glutaminyl-tRNA synthetase) (GlnRS),62.767,0,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134720932,adhesion_kpa,log,exploratory,45,0.09698342378523184,0.0694411733265296,0.1704237126832057,0.2202689962900304,0.2506922728086379,0.9593545995765437,0.9957363924896574,Byssal peroxidase-like protein 2,35.518,8.489999999999998e-107,genome_blast,TRUE,TRUE,candidate,0.109,ok,FALSE
LOC134716333,adhesion_kpa,log,exploratory,45,-0.42257832575014126,0.30371104478751054,0.1719958445455955,0.3133050457186015,-0.2615385634625802,0.9593545995765437,0.9957363924896574,"High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8B (HsPDE8B) (EC 3.1.4.53) (Cell proliferation-inducing gene 22 protein)",52.598,0,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134715354,adhesion_kpa,log,exploratory,45,-0.269769769827192,0.19994491802172615,0.18504757610726338,0.31957571121359585,-0.2801289215645667,0.9738564871076653,0.9957363924896574,Glutathione S-transferase 1 (EC 2.5.1.18) (GST class-sigma),39.336,4.17e-44,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134721812,adhesion_kpa,log,exploratory,45,0.4919522851671704,0.36561874716668374,0.1862241632891527,0.4881763250981176,0.2082852240812054,0.9738564871076653,0.9957363924896574,Glutathione peroxidase (GPx) (GSHPx) (EC 1.11.1.9),42.857,7.5e-46,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134697339,adhesion_kpa,log,exploratory,45,0.34190907404522963,0.25642984775013106,0.19015521806556715,0.2406165923903668,0.034964292103416623,0.9738564871076653,0.9957363924896574,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),31.23,9.419999999999999e-104,genome_blast,FALSE,TRUE,candidate,0.043,ok,FALSE
LOC134681253,adhesion_kpa,log,exploratory,45,-0.5903218512050209,0.44572549747727525,0.19307727063420244,0.30954016904949044,-0.13989045011742396,0.9738564871076653,0.9957363924896574,Transcription elongation factor SPT6 (hSPT6) (Histone chaperone suppressor of Ty6) (Tat-cotransactivator 2 protein) (Tat-CT2 protein),55.072,0,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134690636,adhesion_kpa,log,exploratory,45,-0.20663859222934514,0.1593071568405913,0.2022153304246676,0.2950921997894566,-0.17300857169613726,0.9738564871076653,0.9957363924896574,Glutathione S-transferase 1 (EC 2.5.1.18) (GST class-sigma),37.156,1.0099999999999999e-38,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134706345,adhesion_kpa,log,exploratory,45,0.3153598920178508,0.24319520795259994,0.20234221417444329,0.28350186367881997,0.18413083033583058,0.9738564871076653,0.9957363924896574,Glycine--tRNA ligase (EC 6.1.1.14) (Diadenosine tetraphosphate synthetase) (Ap4A synthetase) (EC 2.7.7.-) (Glycyl-tRNA synthetase) (GlyRS) (Glycyl-tRNA synthetase 1),63.744,0,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134707744,adhesion_kpa,log,exploratory,45,0.1593036294459159,0.12465063195882532,0.20880358095440985,0.3950816937433759,0.1386770047399713,0.9738564871076653,0.9957363924896574,Byssal peroxidase-like protein 1,35.231,1.4599999999999999e-98,genome_blast,FALSE,TRUE,candidate,0.196,ok,FALSE
LOC134699824,adhesion_kpa,log,exploratory,45,-0.29567794592263824,0.23141831932730583,0.20891654427492645,0.36364585446759273,-0.14618114479700114,0.9738564871076653,0.9957363924896574,"Prolyl 4-hydroxylase subunit alpha-1 (4-PH alpha-1) (EC 1.14.11.2) (Procollagen-proline,2-oxoglutarate-4-dioxygenase subunit alpha-1) (Protein dumpy-18)",31.76,5.1e-69,genome_blast,FALSE,TRUE,candidate,0.065,ok,FALSE
LOC134696249,adhesion_kpa,log,exploratory,45,0.1658604275430509,0.13070881645888932,0.2119870883356543,0.3673423370391076,0.07719682802000064,0.9738564871076653,0.9957363924896574,Alcohol dehydrogenase class-3 chain H (EC 1.1.1.1) (Alcohol dehydrogenase class-III chain H) (Glutathione-dependent formaldehyde dehydrogenase) (FALDH) (FDH) (GSH-FDH) (EC 1.1.1.-) (S-(hydroxymethyl)glutathione dehydrogenase) (EC 1.1.1.284),58.378,5.299999999999999e-160,genome_blast,FALSE,TRUE,candidate,0.152,ok,FALSE
LOC134710195,adhesion_kpa,log,exploratory,45,0.30577519612135984,0.24172862656163424,0.21339484777259599,0.39950452243270335,0.2292899154724174,0.9738564871076653,0.9957363924896574,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),31.962,1.97e-44,genome_blast,FALSE,TRUE,candidate,0.109,ok,FALSE
LOC134716385,adhesion_kpa,log,exploratory,45,0.10399311215319178,0.0836511377725398,0.22122481144810843,0.3373678427909824,0.1392911110707953,0.9870908526939883,0.9957363924896574,ACDC (Byssal EP-like protein 1) (EP-protein-1),87.712,4.81e-139,genome_blast,TRUE,TRUE,candidate,0,ok,TRUE
LOC134726949,adhesion_kpa,log,exploratory,45,0.2874141774182907,0.23722463433172009,0.23296713464147015,0.3520944227705896,0.2736644472472167,0.9870908526939883,0.9957363924896574,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),33.549,2.84e-94,genome_blast,FALSE,TRUE,candidate,0.304,caution,FALSE
LOC134725173,adhesion_kpa,log,exploratory,45,0.3290854639994555,0.27558024785374907,0.23963018616208817,0.4035354003139645,0.024337779863966135,0.9870908526939883,0.9957363924896574,Glutathione hydrolase-like YwrD proenzyme (EC 2.3.2.2) (Putative gamma-glutamyltransferase YwrD) (EC 3.4.19.13) [Cleaved into: Glutathione hydrolase-like YwrD large chain; Glutathione hydrolase-like YwrD small chain],35.478,2.4799999999999998e-89,genome_blast,FALSE,TRUE,candidate,0.087,ok,FALSE
LOC134715424,adhesion_kpa,log,exploratory,45,0.29891212380062243,0.25235347342277187,0.2433846502237903,0.40821374359744284,0.17727806389014525,0.9870908526939883,0.9957363924896574,Dual oxidase 2 (EC 1.11.1.-) (EC 1.6.3.1) (NADH/NADPH thyroid oxidase p138-tox),40.391,0,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134721501,adhesion_kpa,log,exploratory,45,0.2477346085920369,0.20989317150521294,0.24503429474438884,0.34576146509573014,0.06805748758213251,0.9870908526939883,0.9957363924896574,Lysine--tRNA ligase (EC 2.7.7.-) (EC 6.1.1.6) (Lysyl-tRNA synthetase) (LysRS),68.142,0,genome_blast,TRUE,TRUE,candidate,0.043,ok,FALSE
LOC134721949,adhesion_kpa,log,exploratory,45,0.3417568577162739,0.2932227681939926,0.25088777872392837,0.33892199193558836,-0.14859032131145164,0.9870908526939883,0.9957363924896574,BAG family molecular chaperone regulator 1 (BAG-1) (Bcl-2-associated athanogene 1),35.751,3.35e-29,genome_blast,FALSE,TRUE,candidate,0.065,ok,FALSE
LOC134692100,adhesion_kpa,log,exploratory,45,0.15356105472958778,0.13183401886423388,0.2511731097793078,0.3714355778022826,0.1948519978441454,0.9870908526939883,0.9957363924896574,ACDC (Byssal EP-like protein 1) (EP-protein-1),33.862,8.24e-24,genome_blast,TRUE,TRUE,candidate,0,ok,TRUE
LOC134725830,adhesion_kpa,log,exploratory,45,-0.3843824470689884,0.3333490742429108,0.2558907229606797,0.3796028292189528,-0.23370768401639866,0.9870908526939883,0.9957363924896574,Protein disulfide-isomerase (PDI) (EC 5.3.4.1) (Cellular thyroid hormone-binding protein) (Prolyl 4-hydroxylase subunit beta) (p55),63.053,0,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134694200,adhesion_kpa,log,exploratory,45,-0.3089568965345021,0.26865390373032466,0.25713960177721235,0.3570646744296643,-0.20479628307128248,0.9870908526939883,0.9957363924896574,Collagen alpha-1(XV) chain [Cleaved into: Restin (Endostatin-XV) (Related to endostatin) (Restin-I); Restin-2 (Restin-II); Restin-3 (Restin-III); Restin-4 (Restin-IV)],42.146,3.0099999999999998e-52,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134721033,adhesion_kpa,log,exploratory,45,-0.5075789289483114,0.44408613583614603,0.2600174380193087,0.31476508744902965,-0.16223832141148828,0.9870908526939883,0.9957363924896574,Tubulin-specific chaperone cofactor E-like protein (EL) (Leucine-rich repeat-containing protein 35),34.834,4.8000000000000006e-80,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134687560,adhesion_kpa,log,exploratory,45,-0.3167441528230293,0.280042670225666,0.2649387106581977,0.3311471838236679,-0.17353439727253295,0.9870908526939883,0.9957363924896574,Superoxide dismutase [Cu-Zn] (EC 1.15.1.1) (Superoxide dismutase 1),67.974,4.6900000000000003e-70,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134728119,adhesion_kpa,log,exploratory,45,-0.23437544959135329,0.20891152384835276,0.26876985413929017,0.4445506973736478,-0.10548748733999327,0.9870908526939883,0.9957363924896574,Collagen alpha-1(XXII) chain,35.678,1.43e-29,genome_blast,TRUE,TRUE,candidate,0.304,caution,FALSE
LOC134695901,adhesion_kpa,log,exploratory,45,0.2586049814488918,0.23236281732455175,0.2725488022394815,0.3496178935829053,0.03692852922439348,0.9870908526939883,0.9957363924896574,Aminoacyl tRNA synthase complex-interacting multifunctional protein 1 (Multisynthase complex auxiliary component p43) [Cleaved into: Endothelial monocyte-activating polypeptide 2 (EMAP-II) (Small inducible cytokine subfamily E member 1)],44.136,8.490000000000001e-85,genome_blast,FALSE,TRUE,candidate,0.196,ok,FALSE
LOC134694060,adhesion_kpa,log,exploratory,45,0.2582058370861861,0.2352167029936078,0.27905122848314384,0.3095701103627781,0.12344968961402829,0.9870908526939883,0.9957363924896574,Collagen alpha-4(VI) chain,22.619,1.8699999999999998e-48,genome_blast,FALSE,TRUE,candidate,0.261,caution,FALSE
LOC134695816,adhesion_kpa,log,exploratory,45,0.23096105999001484,0.21086065860261816,0.28009237797309816,0.2767775089275368,0.14278430813263784,0.9870908526939883,0.9957363924896574,Glutathione S-transferase C-terminal domain-containing protein,35.09,3.73e-114,genome_blast,FALSE,TRUE,candidate,0.239,caution,FALSE
LOC134724501,adhesion_kpa,log,exploratory,45,0.3461955822849034,0.31988023151350453,0.28578071462027793,0.31832039171437965,0.15245926308129365,0.9870908526939883,0.9957363924896574,Multidrug resistance-associated protein 1 (EC 7.6.2.2) (ATP-binding cassette sub-family C member 1) (Glutathione-S-conjugate-translocating ATPase ABCC1) (EC 7.6.2.3) (Leukotriene C(4) transporter) (LTC4 transporter),52.511,0,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134708000,adhesion_kpa,log,exploratory,45,0.23392220101321642,0.21778775713133572,0.2893860945649662,0.3593745987469385,0.16041406337184863,0.9870908526939883,0.9957363924896574,Foot protein 13,76.238,4.1199999999999995e-47,genome_blast,FALSE,TRUE,candidate,0.109,ok,TRUE
LOC134706926,adhesion_kpa,log,exploratory,45,-0.24578623967411245,0.23088446677706487,0.29362997564351545,0.338039568704913,-0.1985294845325143,0.9870908526939883,0.9957363924896574,"Hydroxyacylglutathione hydrolase, mitochondrial (EC 3.1.2.6) (Glyoxalase II) (Glx II)",63.534,3.8099999999999993e-118,genome_blast,FALSE,TRUE,candidate,0.261,caution,FALSE
LOC134712215,adhesion_kpa,log,exploratory,45,0.4139557447233166,0.3900181037926767,0.29504791321791063,0.2742815027217176,0.13918756601188156,0.9870908526939883,0.9957363924896574,Egl nine homolog 1 (EC 1.14.11.29) (Hypoxia-inducible factor prolyl hydroxylase 2) (HIF-PH2) (HIF-prolyl hydroxylase 2) (HPH-2) (Prolyl hydroxylase domain-containing protein 2) (PHD2),59.817,1.99e-96,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134680969,adhesion_kpa,log,exploratory,45,0.09539999938903694,0.08990413607624753,0.29515802900552834,0.3402400020156146,0.10279969805772116,0.9870908526939883,0.9957363924896574,Collagen alpha-4(VI) chain,31.486,2.26e-36,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134711783,adhesion_kpa,log,exploratory,45,0.2597562340829816,0.24799220072204245,0.3013463296317986,0.30078773443688067,0.08011496627638603,0.9870908526939883,0.9957363924896574,Bifunctional glutamate/proline--tRNA ligase (Bifunctional aminoacyl-tRNA synthetase) [Includes: Glutamate--tRNA ligase (EC 6.1.1.17) (Glutamyl-tRNA synthetase); Proline--tRNA ligase (EC 6.1.1.15) (Prolyl-tRNA synthetase) (ProRS)],55.876,0,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134714216,adhesion_kpa,log,exploratory,45,-0.1322406956795841,0.12664053302827605,0.30281273170293665,0.2755802823588716,-0.11354411626936917,0.9870908526939883,0.9957363924896574,Microsomal glutathione S-transferase 1 (Microsomal GST-1) (EC 2.5.1.18) (Microsomal GST-I),49.306,1.3199999999999999e-40,genome_blast,FALSE,TRUE,candidate,0.304,caution,FALSE
LOC134693929,adhesion_kpa,log,exploratory,45,0.308012973109085,0.30134370177665315,0.3130172843364919,0.29935134232775984,0.19864710263875265,0.9935934861237806,0.9957363924896574,Collagen alpha-4(VI) chain,24.664,2.03e-81,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134725805,adhesion_kpa,log,exploratory,45,-0.2668006206205324,0.26475085579250107,0.31978999880360326,0.20973759422961608,-0.17385495839559992,0.9935934861237806,0.9957363924896574,Heat shock 70 kDa protein 12A,32.388,1.7699999999999997e-96,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134711397,adhesion_kpa,log,exploratory,45,-0.3477277105299395,0.3478460469598367,0.32363752025985937,0.2996282280285294,-0.18798135801911767,0.9935934861237806,0.9957363924896574,Activator of 90 kDa heat shock protein ATPase homolog 1 (AHA1) (p38),46.199,4.119999999999999e-101,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134691039,adhesion_kpa,log,exploratory,45,0.2351180189427241,0.23891344696277717,0.33112572467756807,0.3218317863816647,0.20763775223062583,0.9935934861237806,0.9957363924896574,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),30.269,4.1999999999999994e-88,genome_blast,FALSE,TRUE,candidate,0.283,caution,FALSE
LOC134696037,adhesion_kpa,log,exploratory,45,-0.22201798294738562,0.22818948249658347,0.33657216824242964,0.3112492997908572,-0.05432788082786606,0.9935934861237806,0.9957363924896574,Heat shock 70 kDa protein 12A,33.764,1.87e-83,genome_blast,FALSE,TRUE,candidate,0.348,caution,FALSE
LOC134687162,adhesion_kpa,log,exploratory,45,0.2017797125161683,0.2094182630620844,0.34122081310044194,0.3486699921381474,0.17414744381223937,0.9935934861237806,0.9957363924896574,Glutathione S-transferase A4 (EC 2.5.1.18) (GST A4-4) (GSTA4-4) (GST class-alpha member 4) (Glutathione S-transferase 5.7) (GST 5.7),42.081,7.579999999999999e-46,genome_blast,FALSE,TRUE,candidate,0.109,ok,FALSE
LOC134716384,adhesion_kpa,log,exploratory,45,0.11375941299041238,0.12046296307131121,0.35080393822792955,0.3375249782060503,0.04933978928667148,0.9935934861237806,0.9957363924896574,ACDC (Byssal EP-like protein 1) (EP-protein-1),76.695,3.19e-126,genome_blast,TRUE,TRUE,candidate,0.043,ok,TRUE
LOC134724488,adhesion_kpa,log,exploratory,45,0.12569963128479678,0.13486275320862295,0.35704205916154985,0.2608761674339551,0.0059761785788862475,0.9935934861237806,0.9957363924896574,Multidrug resistance-associated protein 1 (EC 7.6.2.2) (ATP-binding cassette sub-family C member 1) (Glutathione-S-conjugate-translocating ATPase ABCC1) (EC 7.6.2.3) (Leukotriene C(4) transporter) (LTC4 transporter),49.194,0,genome_blast,FALSE,TRUE,candidate,0.196,ok,FALSE
LOC134717350,adhesion_kpa,log,exploratory,45,-0.10679464840598726,0.1154213178010691,0.36052120745820027,0.3454000973730974,-0.06839500161092611,0.9935934861237806,0.9957363924896574,Superoxide dismutase [Cu-Zn] (EC 1.15.1.1),44.521,8.009999999999999e-35,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134686270,adhesion_kpa,log,exploratory,45,0.5186609415550179,0.5680166459210149,0.3667958867002974,0.28612183891221976,0.22940118114614325,0.9935934861237806,0.9957363924896574,Heat shock 70 kDa protein 14,46.094,2.0599999999999997e-153,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134707902,adhesion_kpa,log,exploratory,45,0.21712056030562915,0.23964431435154113,0.37049335179195975,0.3149009200994469,0.18565419978579098,0.9935934861237806,0.9957363924896574,"Aspartate--tRNA ligase, cytoplasmic (EC 6.1.1.12) (Aspartyl-tRNA synthetase) (AspRS)",69.421,0,genome_blast,FALSE,TRUE,candidate,0.043,ok,FALSE
LOC134725003,adhesion_kpa,log,exploratory,45,0.1572343873073472,0.17472615257022617,0.3737017633058948,0.35188746264202775,0.21907470102707113,0.9935934861237806,0.9957363924896574,Aminoacyl tRNA synthase complex-interacting multifunctional protein 2 (Multisynthase complex auxiliary component p38) (Protein JTV-1),34.161,1.4999999999999999e-33,genome_blast,FALSE,TRUE,candidate,0.239,caution,FALSE
