gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,LOC_ID,transcript,database,uniprot_accession,geneID,species,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,reviewed,entryname,protein_name,gene_name,organism,prot_length,GO_ID,GO_BP,GO_MF,GO_CC,Genename_orderedlocus,Induction,Pathwaycommons,Reactome,Unipathway,Interacts_with
gene-LOC134718956|LOC134718956,82.8189889818721,-0.597244786320927,0.232829939394991,6.88188442219621e-4,0.0248377614647876,LOC134718956,lcl|NC_086377.1_cds_XP_063437898.1_22264,sp,A4IJ21,MNS1,XENTR,52.314,497,237,0,1,1491,2,498,5.56e-103,320,reviewed,MNS1_XENTR,Meiosis-specific nuclear structural protein 1,mns1,Xenopus tropicalis (Western clawed frog) (Silurana tropicalis),498,GO:0005634; GO:0005879; GO:0005930; GO:0031514; GO:0051321,meiotic cell cycle [GO:0051321],,axonemal microtubule [GO:0005879]; axoneme [GO:0005930]; motile cilium [GO:0031514]; nucleus [GO:0005634],,,,,,
gene-LOC134712944|LOC134712944,46.7921178940013,-0.839210966480512,0.203739562784449,2.35647841478399e-6,4.7972939517813e-4,LOC134712944,lcl|NC_086373.1_cds_XP_063430972.1_255,sp,Q8ND61,CC020,HUMAN,24.044,549,313,18,1240,2856,378,832,5.32e-29,129,reviewed,CC020_HUMAN,Uncharacterized protein C3orf20,C3orf20,Homo sapiens (Human),904,GO:0005737; GO:0016020,,,cytoplasm [GO:0005737]; membrane [GO:0016020],,,Q8ND61;,,,
gene-LOC134687211|LOC134687211,26.9878666974781,1.53609325655728,0.307061391382865,2.90829876761541e-8,1.2499221814596e-5,LOC134687211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134712383|LOC134712383,37.255846505932,-0.857012778536098,0.241120741250095,2.03010696879951e-5,0.00253304959848919,LOC134712383,lcl|NC_086375.1_cds_XP_063429945.1_14973,sp,Q8R151,ZNFX1,MOUSE,44.402,1054,547,17,2428,5541,873,1903,0,847,reviewed,ZNFX1_MOUSE,NFX1-type zinc finger-containing protein 1,Znfx1,Mus musculus (Mouse),1909,GO:0002218; GO:0003723; GO:0004386; GO:0005741; GO:0008270; GO:0010494; GO:0031048; GO:0031380; GO:0042742; GO:0045071; GO:0045087; GO:0051607,activation of innate immune response [GO:0002218]; defense response to bacterium [GO:0042742]; defense response to virus [GO:0051607]; innate immune response [GO:0045087]; negative regulation of viral genome replication [GO:0045071]; regulatory ncRNA-mediated heterochromatin formation [GO:0031048],helicase activity [GO:0004386]; RNA binding [GO:0003723]; zinc ion binding [GO:0008270],cytoplasmic stress granule [GO:0010494]; mitochondrial outer membrane [GO:0005741]; nuclear RNA-directed RNA polymerase complex [GO:0031380],,INDUCTION: By interferons (IFNs) (PubMed:31685995). Expression is induced upon viral infection (PubMed:31685995). {ECO:0000269|PubMed:31685995}.,,,,
gene-LOC134712383|LOC134712383,37.255846505932,-0.857012778536098,0.241120741250095,2.03010696879951e-5,0.00253304959848919,LOC134712383,lcl|NC_086375.1_cds_XP_063429945.1_14973,sp,Q8R151,ZNFX1,MOUSE,34.57,674,402,14,109,2097,137,782,9.96e-104,374,reviewed,ZNFX1_MOUSE,NFX1-type zinc finger-containing protein 1,Znfx1,Mus musculus (Mouse),1909,GO:0002218; GO:0003723; GO:0004386; GO:0005741; GO:0008270; GO:0010494; GO:0031048; GO:0031380; GO:0042742; GO:0045071; GO:0045087; GO:0051607,activation of innate immune response [GO:0002218]; defense response to bacterium [GO:0042742]; defense response to virus [GO:0051607]; innate immune response [GO:0045087]; negative regulation of viral genome replication [GO:0045071]; regulatory ncRNA-mediated heterochromatin formation [GO:0031048],helicase activity [GO:0004386]; RNA binding [GO:0003723]; zinc ion binding [GO:0008270],cytoplasmic stress granule [GO:0010494]; mitochondrial outer membrane [GO:0005741]; nuclear RNA-directed RNA polymerase complex [GO:0031380],,INDUCTION: By interferons (IFNs) (PubMed:31685995). Expression is induced upon viral infection (PubMed:31685995). {ECO:0000269|PubMed:31685995}.,,,,
gene-LOC134725734|LOC134725734,20.5808694637161,1.83741449154298,0.484895083076967,7.15876951193215e-6,0.00108588707733935,LOC134725734,lcl|NC_086379.1_cds_XP_063445851.1_30141,sp,Q5R8K0,DDT4L,PONAB,37.037,135,75,3,241,633,54,182,1.83e-21,90.9,reviewed,DDT4L_PONAB,DNA damage-inducible transcript 4-like protein,DDIT4L,Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii),193,GO:0005737; GO:0009968,negative regulation of signal transduction [GO:0009968],,cytoplasm [GO:0005737],,,,,,
gene-LOC134721973|LOC134721973,159.582950459498,-0.679486778065623,0.15768101456058,1.19102705219866e-6,2.97218879864802e-4,LOC134721973,lcl|NC_086378.1_cds_XP_063441422.1_26524,sp,Q4G0P3,HYDIN,HUMAN,41.179,2664,1414,37,7984,15837,2564,5120,0,1962,reviewed,HYDIN_HUMAN,Hydrocephalus-inducing protein homolog,HYDIN HYDIN1 KIAA1864,Homo sapiens (Human),5121,GO:0002064; GO:0003341; GO:0005930; GO:0021591; GO:0060438; GO:1904158; GO:1990716; GO:1990718,axonemal central apparatus assembly [GO:1904158]; cilium movement [GO:0003341]; epithelial cell development [GO:0002064]; trachea development [GO:0060438]; ventricular system development [GO:0021591],,axonemal central apparatus [GO:1990716]; axonemal central pair projection [GO:1990718]; axoneme [GO:0005930],,,Q4G0P3;,,,Q9UBV8
gene-LOC134721973|LOC134721973,159.582950459498,-0.679486778065623,0.15768101456058,1.19102705219866e-6,2.97218879864802e-4,LOC134721973,lcl|NC_086378.1_cds_XP_063441422.1_26524,sp,Q4G0P3,HYDIN,HUMAN,43.926,1992,984,20,76,5973,24,1908,0,1662,reviewed,HYDIN_HUMAN,Hydrocephalus-inducing protein homolog,HYDIN HYDIN1 KIAA1864,Homo sapiens (Human),5121,GO:0002064; GO:0003341; GO:0005930; GO:0021591; GO:0060438; GO:1904158; GO:1990716; GO:1990718,axonemal central apparatus assembly [GO:1904158]; cilium movement [GO:0003341]; epithelial cell development [GO:0002064]; trachea development [GO:0060438]; ventricular system development [GO:0021591],,axonemal central apparatus [GO:1990716]; axonemal central pair projection [GO:1990718]; axoneme [GO:0005930],,,Q4G0P3;,,,Q9UBV8
gene-LOC134721973|LOC134721973,159.582950459498,-0.679486778065623,0.15768101456058,1.19102705219866e-6,2.97218879864802e-4,LOC134721973,lcl|NC_086378.1_cds_XP_063441422.1_26524,sp,Q4G0P3,HYDIN,HUMAN,42.331,326,176,4,6238,7206,2004,2320,1.64e-48,198,reviewed,HYDIN_HUMAN,Hydrocephalus-inducing protein homolog,HYDIN HYDIN1 KIAA1864,Homo sapiens (Human),5121,GO:0002064; GO:0003341; GO:0005930; GO:0021591; GO:0060438; GO:1904158; GO:1990716; GO:1990718,axonemal central apparatus assembly [GO:1904158]; cilium movement [GO:0003341]; epithelial cell development [GO:0002064]; trachea development [GO:0060438]; ventricular system development [GO:0021591],,axonemal central apparatus [GO:1990716]; axonemal central pair projection [GO:1990718]; axoneme [GO:0005930],,,Q4G0P3;,,,Q9UBV8
gene-LOC134712367|LOC134712367,50.5749856810785,0.700014742243934,0.251639339588288,3.34508270779161e-4,0.0158758035751386,LOC134712367,lcl|NC_086375.1_cds_XP_063429921.1_14947,sp,Q7ZWU1,STIP1,XENLA,51.718,553,250,5,25,1671,4,543,0,553,reviewed,STIP1_XENLA,Stress-induced-phosphoprotein 1 (STI1),stip1 XELAEV_18022218mg,Xenopus laevis (African clawed frog),543,GO:0005634; GO:0051879; GO:0120293,,Hsp90 protein binding [GO:0051879],dynein axonemal particle [GO:0120293]; nucleus [GO:0005634],,,,,,
gene-LOC134712398|LOC134712398,18.1969748117081,0.62625909550755,0.259235643619361,9.96072050208591e-4,0.0316849341524486,LOC134712398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134712215|LOC134712215,33.0458032159113,1.34919778708015,0.346245458643357,4.8542955335364e-6,8.01808549712626e-4,LOC134712215,lcl|NC_086375.1_cds_XP_063429613.1_14607,sp,P59722,EGLN1,RAT,59.817,219,86,1,610,1266,107,323,1.99e-96,296,reviewed,EGLN1_RAT,Egl nine homolog 1 (EC 1.14.11.29) (Hypoxia-inducible factor prolyl hydroxylase 2) (HIF-PH2) (HIF-prolyl hydroxylase 2) (HPH-2) (Prolyl hydroxylase domain-containing protein 2) (PHD2),Egln1,Rattus norvegicus (Rat),338,GO:0001666; GO:0005634; GO:0005737; GO:0006879; GO:0008198; GO:0014069; GO:0016706; GO:0019899; GO:0031418; GO:0031543; GO:0031545; GO:0032364; GO:0043065; GO:0043525; GO:0045765; GO:0045944; GO:0051344; GO:0055008; GO:0060347; GO:0060412; GO:0060711; GO:0071456; GO:0071731; GO:0098978; GO:0099159; GO:0140252; GO:0160082; GO:1905290,cardiac muscle tissue morphogenesis [GO:0055008]; cellular response to hypoxia [GO:0071456]; heart trabecula formation [GO:0060347]; intracellular iron ion homeostasis [GO:0006879]; intracellular oxygen homeostasis [GO:0032364]; labyrinthine layer development [GO:0060711]; negative regulation of CAMKK-AMPK signaling cascade [GO:1905290]; negative regulation of cyclic-nucleotide phosphodiesterase activity [GO:0051344]; positive regulation of apoptotic process [GO:0043065]; positive regulation of neuron apoptotic process [GO:0043525]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of angiogenesis [GO:0045765]; regulation of modification of postsynaptic structure [GO:0099159]; regulation protein catabolic process at postsynapse [GO:0140252]; response to hypoxia [GO:0001666]; response to nitric oxide [GO:0071731]; ventricular septum morphogenesis [GO:0060412],2-oxoglutarate-dependent dioxygenase activity [GO:0016706]; enzyme binding [GO:0019899]; ferrous iron binding [GO:0008198]; hypoxia-inducible factor-proline dioxygenase activity [GO:0160082]; L-ascorbic acid binding [GO:0031418]; peptidyl-proline 4-dioxygenase activity [GO:0031545]; peptidyl-proline dioxygenase activity [GO:0031543],cytoplasm [GO:0005737]; glutamatergic synapse [GO:0098978]; nucleus [GO:0005634]; postsynaptic density [GO:0014069],,"INDUCTION: Up-regulated by hypoxia especially in liver and testis. Levels up-regulated also in myocardial infarction predominantly in cardiomyocytes. {ECO:0000269|PubMed:12876291, ECO:0000269|PubMed:16765982}.",,R-RNO-1234176;,,
gene-LOC134715464|LOC134715464,180.091238227154,-0.611190496497703,0.117955740283008,1.90538115899652e-8,8.67060508588061e-6,LOC134715464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134706411|LOC134706411,9.1597103806685,-1.08900373281109,0.371226772531016,1.56020400888977e-4,0.0102285917057384,LOC134706411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134691255|LOC134691255,37.6676325167764,0.771396661364265,0.198114893672989,6.69722594371532e-6,0.00105590343890881,LOC134691255,lcl|NC_086383.1_cds_XP_063407716.1_42325,sp,Q8TF47,ZFP90,HUMAN,26.861,309,179,8,1033,1848,277,575,1.89e-24,113,reviewed,ZFP90_HUMAN,Zinc finger protein 90 homolog (Zfp-90) (Zinc finger protein 756),ZFP90 KIAA1954 ZNF756,Homo sapiens (Human),636,GO:0000977; GO:0000981; GO:0001227; GO:0005634; GO:0006357; GO:0045893; GO:0046872,positive regulation of DNA-templated transcription [GO:0045893]; regulation of transcription by RNA polymerase II [GO:0006357],"DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; DNA-binding transcription repressor activity, RNA polymerase II-specific [GO:0001227]; metal ion binding [GO:0046872]; RNA polymerase II transcription regulatory region sequence-specific DNA binding [GO:0000977]",nucleus [GO:0005634],,,Q8TF47;,R-HSA-212436;,,Q9NYB9-2; Q8N5M1; A0A087WZT3; P24863; Q9UBL6-2; Q9H0I2; Q9NQT4; O43559; Q96CN9; Q8IVS8; Q969Y2; P31273; P25800; Q17RB8; Q96EH3; P40692; Q9HC98-4; Q16512; O43741; Q06455-2; P51687; Q9NU19; Q9Y2W6; Q8WW24; O75865-2; Q9BZS1; Q13263
gene-LOC134686881|LOC134686881,43.1280378352672,-0.513259313528938,0.195454174954514,7.45356963549925e-4,0.0263291391325216,LOC134686881,lcl|NC_086382.1_cds_XP_063402778.1_37752,sp,Q96C24,SYTL4,HUMAN,45.932,381,179,6,4801,5934,312,668,2.95e-93,322,reviewed,SYTL4_HUMAN,Synaptotagmin-like protein 4 (Exophilin-2) (Granuphilin),SYTL4,Homo sapiens (Human),671,GO:0001778; GO:0005543; GO:0005768; GO:0005886; GO:0006886; GO:0006887; GO:0030073; GO:0030658; GO:0031092; GO:0031267; GO:0032418; GO:0042043; GO:0045921; GO:0046676; GO:0046872; GO:0050714; GO:0070382; GO:0071985; GO:1905684,exocytosis [GO:0006887]; insulin secretion [GO:0030073]; intracellular protein transport [GO:0006886]; lysosome localization [GO:0032418]; multivesicular body sorting pathway [GO:0071985]; negative regulation of insulin secretion [GO:0046676]; plasma membrane repair [GO:0001778]; positive regulation of exocytosis [GO:0045921]; positive regulation of protein secretion [GO:0050714]; regulation of plasma membrane repair [GO:1905684],metal ion binding [GO:0046872]; neurexin family protein binding [GO:0042043]; phospholipid binding [GO:0005543]; small GTPase binding [GO:0031267],endosome [GO:0005768]; exocytic vesicle [GO:0070382]; plasma membrane [GO:0005886]; platelet alpha granule membrane [GO:0031092]; transport vesicle membrane [GO:0030658],,,Q96C24;,R-HSA-114608;,,Q8NHQ1; Q92997; A0A0C3SFZ9; P51116; Q9NP66; Q9BVG8-5; P25800; Q9Y250; Q9H4L5; P31321; P51159; O95716; Q9HAT0; Q5MJ10; P61764; Q86TI0; O94972; Q8WV44; O15156; Q96C00; Q9UGI0
gene-LOC134697688|LOC134697688,59.2917714735944,-0.471169164785118,0.209397323641267,0.00217532465741376,0.0485137637273341,LOC134697688,lcl|NC_086386.1_cds_XP_063416042.1_48463,sp,Q502W6,VWA3B,HUMAN,40.029,692,403,6,199,2253,31,717,2.53e-161,534,reviewed,VWA3B_HUMAN,von Willebrand factor A domain-containing protein 3B (VWA domain-containing protein 3B),VWA3B,Homo sapiens (Human),1294,GO:0005654; GO:0005829,,,cytosol [GO:0005829]; nucleoplasm [GO:0005654],,,Q502W6;,,,
gene-LOC134697688|LOC134697688,59.2917714735944,-0.471169164785118,0.209397323641267,0.00217532465741376,0.0485137637273341,LOC134697688,lcl|NC_086386.1_cds_XP_063416042.1_48463,sp,Q502W6,VWA3B,HUMAN,46.286,175,90,1,2779,3303,840,1010,1.81e-40,168,reviewed,VWA3B_HUMAN,von Willebrand factor A domain-containing protein 3B (VWA domain-containing protein 3B),VWA3B,Homo sapiens (Human),1294,GO:0005654; GO:0005829,,,cytosol [GO:0005829]; nucleoplasm [GO:0005654],,,Q502W6;,,,
gene-LOC134697688|LOC134697688,59.2917714735944,-0.471169164785118,0.209397323641267,0.00217532465741376,0.0485137637273341,LOC134697688,lcl|NC_086386.1_cds_XP_063416042.1_48463,sp,Q502W6,VWA3B,HUMAN,25.284,352,218,7,1234,2202,25,360,1.4e-30,136,reviewed,VWA3B_HUMAN,von Willebrand factor A domain-containing protein 3B (VWA domain-containing protein 3B),VWA3B,Homo sapiens (Human),1294,GO:0005654; GO:0005829,,,cytosol [GO:0005829]; nucleoplasm [GO:0005654],,,Q502W6;,,,
gene-LOC134697688|LOC134697688,59.2917714735944,-0.471169164785118,0.209397323641267,0.00217532465741376,0.0485137637273341,LOC134697688,lcl|NC_086386.1_cds_XP_063416042.1_48463,sp,Q502W6,VWA3B,HUMAN,36.97,165,97,3,3832,4308,1000,1163,3.96e-23,112,reviewed,VWA3B_HUMAN,von Willebrand factor A domain-containing protein 3B (VWA domain-containing protein 3B),VWA3B,Homo sapiens (Human),1294,GO:0005654; GO:0005829,,,cytosol [GO:0005829]; nucleoplasm [GO:0005654],,,Q502W6;,,,
gene-LOC134684994|LOC134684994,13.7685895920969,-1.30848974875132,0.39368724903666,3.67915512995918e-5,0.00395304778963392,LOC134684994,lcl|NC_086381.1_cds_XP_063400392.1_33959,sp,F4KGU4,DEAHC,ARATH,29.818,1536,964,33,1204,5613,282,1769,0,652,reviewed,DEAHC_ARATH,"ATP-dependent RNA helicase DEAH12, chloroplastic (EC 3.6.4.13)",At5g10370 F12B17_280,Arabidopsis thaliana (Mouse-ear cress),1775,GO:0003676; GO:0003724; GO:0005524; GO:0008270; GO:0009507; GO:0016740; GO:0016887,,ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; nucleic acid binding [GO:0003676]; RNA helicase activity [GO:0003724]; transferase activity [GO:0016740]; zinc ion binding [GO:0008270],chloroplast [GO:0009507],At5g10370,,,,,
gene-LOC134687225|LOC134687225,419.807720036341,-0.736560226660361,0.247728178803378,1.6147415024863e-4,0.0104097002193617,LOC134687225,lcl|NC_086382.1_cds_XP_063403424.1_38538,sp,B3EWY9,MLP,ACRMI,26.259,834,525,31,1,2316,389,1194,2.21e-61,234,reviewed,MLP_ACRMI,Mucin-like protein,,Acropora millepora (Staghorn coral) (Heteropora millepora),1594,GO:0005176; GO:0005509; GO:0005615; GO:0007160; GO:0016020,cell-matrix adhesion [GO:0007160],calcium ion binding [GO:0005509]; ErbB-2 class receptor binding [GO:0005176],extracellular space [GO:0005615]; membrane [GO:0016020],,,,,,
gene-LOC134711376|LOC134711376,82.7743275086309,0.348306257811858,0.137180821777471,0.00192074590589143,0.0451638003889852,LOC134711376,lcl|NC_086375.1_cds_XP_063428004.1_12740,sp,Q309Z6,HIF1A,EOSFB,37.415,588,239,17,55,1542,25,575,4.79e-110,354,reviewed,HIF1A_EOSFB,Hypoxia-inducible factor 1-alpha (HIF-1-alpha) (HIF1-alpha),HIF1A,Eospalax fontanierii baileyi (Plateau zokor) (Eospalax baileyi),819,GO:0000302; GO:0000977; GO:0000981; GO:0001223; GO:0001666; GO:0001678; GO:0003700; GO:0005634; GO:0005829; GO:0006110; GO:0010468; GO:0016607; GO:0019896; GO:0043565; GO:0045893; GO:0045944; GO:0046982; GO:0071456; GO:1900017; GO:1904115; GO:2000434,axonal transport of mitochondrion [GO:0019896]; cellular response to hypoxia [GO:0071456]; intracellular glucose homeostasis [GO:0001678]; positive regulation of cytokine production involved in inflammatory response [GO:1900017]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of gene expression [GO:0010468]; regulation of glycolytic process [GO:0006110]; regulation of protein neddylation [GO:2000434]; response to hypoxia [GO:0001666]; response to reactive oxygen species [GO:0000302],"DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; protein heterodimerization activity [GO:0046982]; RNA polymerase II transcription regulatory region sequence-specific DNA binding [GO:0000977]; sequence-specific DNA binding [GO:0043565]; transcription coactivator binding [GO:0001223]",axon cytoplasm [GO:1904115]; cytosol [GO:0005829]; nuclear speck [GO:0016607]; nucleus [GO:0005634],,,,,,
gene-LOC134714540|LOC134714540,54.2486854473455,0.460226245014633,0.193236095810757,0.00175989576166855,0.0424120656481471,LOC134714540,lcl|NC_086376.1_cds_XP_063431935.1_16359,sp,Q3T0K2,TCPG,BOVIN,71.881,537,150,1,10,1620,7,542,0,833,reviewed,TCPG_BOVIN,T-complex protein 1 subunit gamma (TCP-1-gamma) (CCT-gamma),CCT3,Bos taurus (Bovine),545,GO:0005524; GO:0005832; GO:0006457; GO:0016887; GO:0051082; GO:0140662,protein folding [GO:0006457],ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent protein folding chaperone [GO:0140662]; unfolded protein binding [GO:0051082],chaperonin-containing T-complex [GO:0005832],,,,R-BTA-390471;R-BTA-6814122;,,
gene-LOC134708032|LOC134708032,22.7643161697075,-0.897684489428782,0.276247251900718,5.99640938130222e-5,0.0057015078605999,LOC134708032,lcl|NC_086374.1_cds_XP_063424349.1_9823,sp,A4D263,SMIP7,HUMAN,34.957,349,203,10,256,1263,96,433,1.96e-44,163,reviewed,SMIP7_HUMAN,Protein SPMIP7 (Sperm microtubule inner protein 7) (Spermatogenesis-associated protein 48),SPMIP7 C7orf72 SPATA48,Homo sapiens (Human),438,GO:0007283; GO:0030154,cell differentiation [GO:0030154]; spermatogenesis [GO:0007283],,,,INDUCTION: Down-regulated expression in testicular samples of azoospermic men. {ECO:0000269|PubMed:36896575}.,A4D263;,,,
gene-LOC134685609|LOC134685609,174.612891700704,0.582137405432635,0.208112354839705,4.00838465164442e-4,0.0177193506657836,LOC134685609,lcl|NC_086381.1_cds_XP_063401586.1_35550,sp,Q6XLQ7,CALU,RABIT,60.897,312,116,5,34,960,7,315,3.88e-125,363,reviewed,CALU_RABIT,Calumenin,CALU,Oryctolagus cuniculus (Rabbit),315,GO:0005509; GO:0005576; GO:0005789; GO:0005794; GO:0033018; GO:0042470,,calcium ion binding [GO:0005509],endoplasmic reticulum membrane [GO:0005789]; extracellular region [GO:0005576]; Golgi apparatus [GO:0005794]; melanosome [GO:0042470]; sarcoplasmic reticulum lumen [GO:0033018],,,,,,
