gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,LOC_ID,transcript,database,uniprot_accession,geneID,species,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,reviewed,entryname,protein_name,gene_name,organism,prot_length,GO_ID,GO_BP,GO_MF,GO_CC,Genename_orderedlocus,Induction,Pathwaycommons,Reactome,Unipathway,Interacts_with
gene-LOC134718580|LOC134718580,57.9495413931908,-0.478749560202814,0.157090142489996,1.36595034263193e-4,0.00833198456602789,LOC134718580,lcl|NC_086373.1_cds_XP_063437267.1_1133,sp,Q5RC32,MDM1,PONAB,26.652,469,259,15,625,1938,146,560,1.76e-21,103,reviewed,MDM1_PONAB,Nuclear protein MDM1,MDM1,Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii),724,GO:0005634; GO:0005737; GO:0005813; GO:0005814; GO:0005874; GO:0008017; GO:0046600; GO:0060041,negative regulation of centriole replication [GO:0046600]; retina development in camera-type eye [GO:0060041],microtubule binding [GO:0008017],centriole [GO:0005814]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; microtubule [GO:0005874]; nucleus [GO:0005634],,,,,,
gene-LOC134715482|LOC134715482,190.910474025334,0.243752839500182,0.0866844973250452,7.63397357140269e-4,0.0272575331572423,LOC134715482,lcl|NC_086376.1_cds_XP_063433754.1_18491,sp,P80585,TBCA,CHICK,68.493,73,23,0,1,219,1,73,3.86e-27,99.4,reviewed,TBCA_CHICK,Tubulin-specific chaperone A (TCP1-chaperonin cofactor A) (Tubulin-folding cofactor A) (CFA),TBCA,Gallus gallus (Chicken),108,GO:0005737; GO:0005874; GO:0006457; GO:0007021; GO:0007023; GO:0015630; GO:0015631; GO:0048487,post-chaperonin tubulin folding pathway [GO:0007023]; protein folding [GO:0006457]; tubulin complex assembly [GO:0007021],beta-tubulin binding [GO:0048487]; tubulin binding [GO:0015631],cytoplasm [GO:0005737]; microtubule [GO:0005874]; microtubule cytoskeleton [GO:0015630],,,,,,
gene-LOC134725543|LOC134725543,211.041812098269,0.310177518005817,0.0996478471913642,1.97702255707818e-4,0.0107079816334721,LOC134725543,lcl|NC_086379.1_cds_XP_063445518.1_29752,sp,P25867,UBCD1,DROME,72.603,146,40,0,1,438,1,146,2.5e-81,239,reviewed,UBCD1_DROME,Ubiquitin-conjugating enzyme E2-17 kDa (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme D1) (Protein effete) (Ubiquitin carrier protein) (Ubiquitin-protein ligase),eff UbcD1 CG7425,Drosophila melanogaster (Fruit fly),147,GO:0000151; GO:0000209; GO:0000278; GO:0001745; GO:0001751; GO:0005524; GO:0005634; GO:0005829; GO:0006511; GO:0007140; GO:0016322; GO:0016567; GO:0030718; GO:0031145; GO:0031625; GO:0031647; GO:0045676; GO:0045879; GO:0048132; GO:0051276; GO:0061057; GO:0061631; GO:0097039,anaphase-promoting complex-dependent catabolic process [GO:0031145]; chromosome organization [GO:0051276]; compound eye morphogenesis [GO:0001745]; compound eye photoreceptor cell differentiation [GO:0001751]; female germ-line stem cell asymmetric division [GO:0048132]; germ-line stem cell population maintenance [GO:0030718]; male meiotic nuclear division [GO:0007140]; mitotic cell cycle [GO:0000278]; negative regulation of smoothened signaling pathway [GO:0045879]; neuron remodeling [GO:0016322]; peptidoglycan recognition protein signaling pathway [GO:0061057]; protein linear polyubiquitination [GO:0097039]; protein polyubiquitination [GO:0000209]; protein ubiquitination [GO:0016567]; regulation of protein stability [GO:0031647]; regulation of R7 cell differentiation [GO:0045676]; ubiquitin-dependent protein catabolic process [GO:0006511],ATP binding [GO:0005524]; ubiquitin conjugating enzyme activity [GO:0061631]; ubiquitin protein ligase binding [GO:0031625],cytosol [GO:0005829]; nucleus [GO:0005634]; ubiquitin ligase complex [GO:0000151],,,,R-DME-1234176;R-DME-141430;R-DME-174048;R-DME-174084;R-DME-174154;R-DME-174178;R-DME-174184;R-DME-176407;R-DME-176408;R-DME-176409;R-DME-176412;R-DME-179409;R-DME-201451;R-DME-209360;R-DME-209461;R-DME-2173795;R-DME-2467813;R-DME-2559582;R-DME-5357905;R-DME-5689896;R-DME-69017;R-DME-8866652;R-DME-8866654;R-DME-8951664;R-DME-9033241;R-DME-983168;,UPA00143;,A1Z9I6
gene-LOC134711361|LOC134711361,23.5250973202797,0.577025135530976,0.219290714944892,4.04592508283108e-4,0.0177224783956142,LOC134711361,lcl|NC_086375.1_cds_XP_063427985.1_12718,sp,Q9D4H2,GCC1,MOUSE,38.625,611,344,11,349,2133,178,773,1.06e-99,327,reviewed,GCC1_MOUSE,GRIP and coiled-coil domain-containing protein 1 (Golgi coiled-coil protein 1),Gcc1,Mus musculus (Mouse),778,GO:0000139; GO:0005794,,,Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139],,,,R-MMU-6811440;,,
gene-LOC134700619|LOC134700619,523.98812910377,0.314330208168686,0.134890604402343,0.0017558198964832,0.0464509976574564,LOC134700619,lcl|NW_026963305.1_cds_XP_063418058.1_51703,sp,P56649,G3P,PANVR,78.916,332,70,0,10,1005,2,333,0,543,reviewed,G3P_PANVR,Glyceraldehyde-3-phosphate dehydrogenase (GAPDH) (EC 1.2.1.12),,Panulirus versicolor (Painted spiny lobster) (Palinurus versicolor),333,GO:0004365; GO:0005829; GO:0006006; GO:0006096; GO:0050661; GO:0051287,glucose metabolic process [GO:0006006]; glycolytic process [GO:0006096],glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity [GO:0004365]; NAD binding [GO:0051287]; NADP binding [GO:0050661],cytosol [GO:0005829],,,,,UPA00109;,
gene-LOC134687143|LOC134687143,5215.94988500741,0.343827587823547,0.140687341055877,0.00119806051140665,0.0362402002242857,LOC134687143,lcl|NC_086382.1_cds_XP_063403235.1_38299,sp,P42577,FRIS,LYMST,79.885,174,35,0,1,522,1,174,1.76e-102,295,reviewed,FRIS_LYMST,Soma ferritin (EC 1.16.3.1),,Lymnaea stagnalis (Great pond snail) (Helix stagnalis),174,GO:0004322; GO:0005829; GO:0006826; GO:0006880; GO:0008198; GO:0008199,intracellular sequestering of iron ion [GO:0006880]; iron ion transport [GO:0006826],ferric iron binding [GO:0008199]; ferrous iron binding [GO:0008198]; ferroxidase activity [GO:0004322],cytosol [GO:0005829],,,,,,
gene-LOC134712114|LOC134712114,46.9978295162842,0.459973602347554,0.172454754686644,4.45212046717635e-4,0.0187832619288872,LOC134712114,lcl|NC_086375.1_cds_XP_063429354.1_14331,sp,P11498,PYC,HUMAN,68.75,1152,352,1,148,3603,35,1178,0,1590,reviewed,PYC_HUMAN,"Pyruvate carboxylase, mitochondrial (EC 6.4.1.1) (Pyruvic carboxylase) (PCB)",PC,Homo sapiens (Human),1178,GO:0004736; GO:0005524; GO:0005737; GO:0005739; GO:0005759; GO:0005829; GO:0006090; GO:0006094; GO:0006629; GO:0006734; GO:0006739; GO:0009374; GO:0010629; GO:0019074; GO:0019076; GO:0042802; GO:0044794; GO:0046872,gluconeogenesis [GO:0006094]; lipid metabolic process [GO:0006629]; NADH metabolic process [GO:0006734]; NADP metabolic process [GO:0006739]; negative regulation of gene expression [GO:0010629]; positive regulation by host of viral process [GO:0044794]; pyruvate metabolic process [GO:0006090]; viral release from host cell [GO:0019076]; viral RNA genome packaging [GO:0019074],ATP binding [GO:0005524]; biotin binding [GO:0009374]; identical protein binding [GO:0042802]; metal ion binding [GO:0046872]; pyruvate carboxylase activity [GO:0004736],cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739],,,P11498;,R-HSA-196780;R-HSA-3371599;R-HSA-70263;R-HSA-70268;,UPA00138;,P48163; P11498; PRO_0000278740 [Q03463]
gene-LOC134711634|LOC134711634,49.6216617452579,0.455629094927042,0.172058959810059,4.75302493106308e-4,0.019428235194271,LOC134711634,lcl|NC_086375.1_cds_XP_063428436.1_13274,sp,Q8IV61,GRP3,HUMAN,50.316,632,263,10,184,1983,8,620,0,605,reviewed,GRP3_HUMAN,Ras guanyl-releasing protein 3 (Calcium and DAG-regulated guanine nucleotide exchange factor III) (Guanine nucleotide exchange factor for Rap1),RASGRP3 GRP3 KIAA0846,Homo sapiens (Human),690,GO:0000165; GO:0005085; GO:0005096; GO:0005509; GO:0005886; GO:0007264; GO:0007265; GO:0019900; GO:0019992; GO:0031267; GO:0032045; GO:0048471,MAPK cascade [GO:0000165]; Ras protein signal transduction [GO:0007265]; small GTPase-mediated signal transduction [GO:0007264],calcium ion binding [GO:0005509]; diacylglycerol binding [GO:0019992]; GTPase activator activity [GO:0005096]; guanyl-nucleotide exchange factor activity [GO:0005085]; kinase binding [GO:0019900]; small GTPase binding [GO:0031267],guanyl-nucleotide exchange factor complex [GO:0032045]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886],,,Q8IV61;,R-HSA-1169092;R-HSA-5673001;,,Q96FJ2; O00258; Q8NBQ5
gene-LOC134690734|LOC134690734,81.3904132546268,0.617028335153304,0.190505893905862,6.10981984911674e-5,0.00474237015865937,LOC134690734,lcl|NC_086373.1_cds_XP_063406860.1_4533,sp,Q9D4D4,TKTL2,MOUSE,64.286,616,219,1,16,1863,8,622,0,813,reviewed,TKTL2_MOUSE,Transketolase-like protein 2 (EC 2.2.1.1),Tktl2,Mus musculus (Mouse),627,GO:0004802; GO:0005737; GO:0030976; GO:0046872,,metal ion binding [GO:0046872]; thiamine pyrophosphate binding [GO:0030976]; transketolase activity [GO:0004802],cytoplasm [GO:0005737],,,,,,
gene-LOC134683070|LOC134683070,68.6967801484313,0.358354312721271,0.137772998393242,7.16984181554029e-4,0.0265926134684894,LOC134683070,lcl|NC_086381.1_cds_XP_063398193.1_36239,sp,P79385,MFGM,PIG,32.5,320,200,7,70,981,90,409,9.51e-50,179,reviewed,MFGM_PIG,Lactadherin (MFGM) (Milk fat globule-EGF factor 8) (MFG-E8) (SED1) (Sperm surface protein SP47) (PP47),MFGE8,Sus scrofa (Pig),409,GO:0001525; GO:0002080; GO:0005576; GO:0007155; GO:0007338,angiogenesis [GO:0001525]; cell adhesion [GO:0007155]; single fertilization [GO:0007338],,acrosomal membrane [GO:0002080]; extracellular region [GO:0005576],,,,,,
gene-LOC134714852|LOC134714852,76.3809807763393,0.380505862506571,0.136352818960719,3.91426200527723e-4,0.0174315134635013,LOC134714852,lcl|NC_086376.1_cds_XP_063432559.1_17102,sp,Q8BN59,LARP6,MOUSE,41.892,222,111,4,193,807,71,291,5.93e-50,181,reviewed,LARP6_MOUSE,La-related protein 6 (Acheron) (Achn) (La ribonucleoprotein domain family member 6),Larp6,Mus musculus (Mouse),492,GO:0003729; GO:0005634; GO:0005737; GO:0006396; GO:0006417; GO:0017022; GO:0032967; GO:0035613; GO:0048027; GO:1990825; GO:1990904,positive regulation of collagen biosynthetic process [GO:0032967]; regulation of translation [GO:0006417]; RNA processing [GO:0006396],mRNA 5'-UTR binding [GO:0048027]; mRNA binding [GO:0003729]; myosin binding [GO:0017022]; RNA stem-loop binding [GO:0035613]; sequence-specific mRNA binding [GO:1990825],cytoplasm [GO:0005737]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904],,,,,,
gene-LOC134725354|LOC134725354,52.5688189882842,0.470828867664553,0.228175191623726,0.00181332286119939,0.0478144607084681,LOC134725354,lcl|NC_086379.1_cds_XP_063445171.1_29340,sp,Q64640,ADK,RAT,52.958,355,163,3,46,1104,9,361,5.83e-134,390,reviewed,ADK_RAT,Adenosine kinase (AK) (EC 2.7.1.20) (Adenosine 5'-phosphotransferase),Adk,Rattus norvegicus (Rat),361,GO:0004001; GO:0004136; GO:0005524; GO:0005634; GO:0005829; GO:0006144; GO:0006166; GO:0006167; GO:0006175; GO:0010613; GO:0032263; GO:0032922; GO:0042102; GO:0044209; GO:0044342; GO:0046085; GO:0046872; GO:0106383,adenosine metabolic process [GO:0046085]; AMP biosynthetic process [GO:0006167]; AMP salvage [GO:0044209]; circadian regulation of gene expression [GO:0032922]; dAMP salvage [GO:0106383]; dATP biosynthetic process [GO:0006175]; GMP salvage [GO:0032263]; positive regulation of cardiac muscle hypertrophy [GO:0010613]; positive regulation of T cell proliferation [GO:0042102]; purine nucleobase metabolic process [GO:0006144]; purine ribonucleoside salvage [GO:0006166]; type B pancreatic cell proliferation [GO:0044342],adenosine kinase activity [GO:0004001]; ATP binding [GO:0005524]; deoxyadenosine kinase activity [GO:0004136]; metal ion binding [GO:0046872],cytosol [GO:0005829]; nucleus [GO:0005634],,,,R-RNO-74217;R-RNO-9755088;,UPA00588;,
gene-LOC134725354|LOC134725354,52.5688189882842,0.470828867664553,0.228175191623726,0.00181332286119939,0.0478144607084681,LOC134725354,lcl|NC_086379.1_cds_XP_063445172.1_29341,sp,Q9LZG0,ADK2,ARATH,56.637,339,145,1,10,1026,8,344,2.61e-132,384,reviewed,ADK2_ARATH,Adenosine kinase 2 (AK 2) (EC 2.7.1.20) (Adenosine 5'-phosphotransferase 2),ADK2 At5g03300 F12E4.30 MOK16.21,Arabidopsis thaliana (Mouse-ear cress),345,GO:0004001; GO:0005507; GO:0005524; GO:0005737; GO:0005829; GO:0005886; GO:0006169; GO:0019900; GO:0044209,adenosine salvage [GO:0006169]; AMP salvage [GO:0044209],adenosine kinase activity [GO:0004001]; ATP binding [GO:0005524]; copper ion binding [GO:0005507]; kinase binding [GO:0019900],cytoplasm [GO:0005737]; cytosol [GO:0005829]; plasma membrane [GO:0005886],At5g03300,,,,UPA00588;,
gene-LOC134724197|LOC134724197,253.992059801661,0.280960080186302,0.107364099954668,0.00102277282331355,0.0326635336720375,LOC134724197,lcl|NC_086373.1_cds_XP_063443513.1_2040,sp,Q9NZB2,F120A,HUMAN,41.294,402,207,7,1,1125,1,400,4.18e-92,322,reviewed,F120A_HUMAN,Constitutive coactivator of PPAR-gamma-like protein 1 (Oxidative stress-associated SRC activator) (Protein FAM120A),FAM120A C9orf10 KIAA0183 OSSA,Homo sapiens (Human),1118,GO:0003723; GO:0005634; GO:0005829; GO:0005886; GO:0016020,,RNA binding [GO:0003723],cytosol [GO:0005829]; membrane [GO:0016020]; nucleus [GO:0005634]; plasma membrane [GO:0005886],,,Q9NZB2;,,,
gene-LOC134724197|LOC134724197,253.992059801661,0.280960080186302,0.107364099954668,0.00102277282331355,0.0326635336720375,LOC134724197,lcl|NC_086373.1_cds_XP_063443513.1_2040,sp,Q9NZB2,F120A,HUMAN,49.849,331,139,7,1270,2229,536,850,3.43e-87,308,reviewed,F120A_HUMAN,Constitutive coactivator of PPAR-gamma-like protein 1 (Oxidative stress-associated SRC activator) (Protein FAM120A),FAM120A C9orf10 KIAA0183 OSSA,Homo sapiens (Human),1118,GO:0003723; GO:0005634; GO:0005829; GO:0005886; GO:0016020,,RNA binding [GO:0003723],cytosol [GO:0005829]; membrane [GO:0016020]; nucleus [GO:0005634]; plasma membrane [GO:0005886],,,Q9NZB2;,,,
gene-LOC134718629|LOC134718629,88.2684338845256,-1.25156871298223,0.547511399549006,5.94760433389007e-4,0.0230059557215773,LOC134718629,lcl|NC_086377.1_cds_XP_063437346.1_21222,sp,Q5RBP9,MPEG1,PONAB,36.524,679,387,14,124,2115,42,691,4.39e-147,448,reviewed,MPEG1_PONAB,"Macrophage-expressed gene 1 protein (Macrophage gene 1 protein) (Mpg-1) (Perforin-2) (P-2) [Cleaved into: Macrophage-expressed gene 1 protein, processed form]",MPEG1,Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii),716,GO:0002250; GO:0002468; GO:0002478; GO:0022829; GO:0030670; GO:0031410; GO:0042590; GO:0042742; GO:0045335; GO:0050829; GO:0050830; GO:0061474; GO:0140367,adaptive immune response [GO:0002250]; antibacterial innate immune response [GO:0140367]; antigen processing and presentation of exogenous peptide antigen [GO:0002478]; antigen processing and presentation of exogenous peptide antigen via MHC class I [GO:0042590]; defense response to bacterium [GO:0042742]; defense response to Gram-negative bacterium [GO:0050829]; defense response to Gram-positive bacterium [GO:0050830]; dendritic cell antigen processing and presentation [GO:0002468],wide pore channel activity [GO:0022829],cytoplasmic vesicle [GO:0031410]; phagocytic vesicle [GO:0045335]; phagocytic vesicle membrane [GO:0030670]; phagolysosome membrane [GO:0061474],,,,,,
gene-LOC134707337|LOC134707337,81.060593333702,-0.38953793857875,0.141593159569662,4.23406955302259e-4,0.0183461089389346,LOC134707337,lcl|NC_086374.1_cds_XP_063423081.1_8257,sp,Q01241,NF70,DORPE,54.12,619,242,9,103,1950,35,614,0,601,reviewed,NF70_DORPE,70 kDa neurofilament protein (NF70),,Doryteuthis pealeii (Longfin inshore squid) (Loligo pealeii),615,GO:0005200; GO:0005635; GO:0005652; GO:0005882; GO:0006998; GO:0007097; GO:0031507; GO:0051664; GO:0090435,heterochromatin formation [GO:0031507]; nuclear envelope organization [GO:0006998]; nuclear migration [GO:0007097]; nuclear pore localization [GO:0051664]; protein localization to nuclear envelope [GO:0090435],structural constituent of cytoskeleton [GO:0005200],intermediate filament [GO:0005882]; nuclear envelope [GO:0005635]; nuclear lamina [GO:0005652],,,,,,
gene-LOC134707337|LOC134707337,81.060593333702,-0.38953793857875,0.141593159569662,4.23406955302259e-4,0.0183461089389346,LOC134707337,lcl|NC_086374.1_cds_XP_063423080.1_8261,sp,P23730,IFEA,ASCSU,45.926,135,64,4,1609,1998,365,495,4.49e-28,122,reviewed,IFEA_ASCSU,Intermediate filament protein A (IF-A),,Ascaris suum (Pig roundworm) (Ascaris lumbricoides),497,GO:0005200; GO:0005635; GO:0005652; GO:0005737; GO:0005882; GO:0006998; GO:0007097; GO:0031507; GO:0051664; GO:0090435,heterochromatin formation [GO:0031507]; nuclear envelope organization [GO:0006998]; nuclear migration [GO:0007097]; nuclear pore localization [GO:0051664]; protein localization to nuclear envelope [GO:0090435],structural constituent of cytoskeleton [GO:0005200],cytoplasm [GO:0005737]; intermediate filament [GO:0005882]; nuclear envelope [GO:0005635]; nuclear lamina [GO:0005652],,,,,,
gene-LOC134722124|LOC134722124,261.536245006174,0.471791400479908,0.225272232243112,0.00170157886521662,0.0459254416955435,LOC134722124,lcl|NC_086378.1_cds_XP_063441737.1_26898,sp,Q0VA61,HYOU1,XENTR,55.738,549,236,3,79,1716,24,568,0,547,reviewed,HYOU1_XENTR,Hypoxia up-regulated protein 1,hyou1 hsph4,Xenopus tropicalis (Western clawed frog) (Silurana tropicalis),643,GO:0005524; GO:0005788; GO:0140662,,ATP binding [GO:0005524]; ATP-dependent protein folding chaperone [GO:0140662],endoplasmic reticulum lumen [GO:0005788],,,,,,
gene-LOC134718515|LOC134718515,118.792843263094,-0.439152945534028,0.14992122195778,2.12784385224807e-4,0.0110043847223358,LOC134718515,lcl|NC_086377.1_cds_XP_063437156.1_20901,sp,Q28XE2,AN32A,DROPS,65.753,146,50,0,7,444,1,146,2e-60,194,reviewed,AN32A_DROPS,Acidic leucine-rich nuclear phosphoprotein 32 family member A,Anp32a Mapmodulin GA19125,Drosophila pseudoobscura pseudoobscura (Fruit fly),263,GO:0005634; GO:0005737; GO:0005783; GO:0006913; GO:0042393; GO:0042981; GO:0048471,nucleocytoplasmic transport [GO:0006913]; regulation of apoptotic process [GO:0042981],histone binding [GO:0042393],cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471],,,,,,
gene-LOC134715081|LOC134715081,44.1291559182011,-0.453394102481775,0.172136444754044,4.76673239798588e-4,0.019428235194271,LOC134715081,lcl|NC_086376.1_cds_XP_063433035.1_17628,sp,A4UTP7,MEF2C,PIG,48.949,333,107,14,79,960,1,309,3.74e-75,246,reviewed,MEF2C_PIG,Myocyte-specific enhancer factor 2C,MEF2C,Sus scrofa (Pig),463,GO:0000122; GO:0000165; GO:0000976; GO:0000977; GO:0000978; GO:0000981; GO:0001228; GO:0001568; GO:0001649; GO:0001782; GO:0001947; GO:0001958; GO:0001974; GO:0002062; GO:0002467; GO:0002634; GO:0003138; GO:0003139; GO:0003151; GO:0003185; GO:0003211; GO:0003677; GO:0003700; GO:0005634; GO:0005737; GO:0006357; GO:0006959; GO:0007507; GO:0007519; GO:0007521; GO:0007611; GO:0010628; GO:0010629; GO:0010694; GO:0014033; GO:0016528; GO:0016607; GO:0030182; GO:0030220; GO:0030279; GO:0030318; GO:0030501; GO:0030890; GO:0032991; GO:0035051; GO:0035984; GO:0042100; GO:0043524; GO:0045652; GO:0045663; GO:0045666; GO:0045669; GO:0045893; GO:0045944; GO:0046983; GO:0048643; GO:0048666; GO:0050853; GO:0051145; GO:0055012; GO:0060025; GO:0060045; GO:0061333; GO:0071222; GO:0071277; GO:0071374; GO:0071466; GO:0071498; GO:0071560; GO:0072102; GO:0072160; GO:2000111; GO:2000727; GO:2000987; GO:2001013; GO:2001016,B cell homeostasis [GO:0001782]; B cell proliferation [GO:0042100]; B cell receptor signaling pathway [GO:0050853]; blood vessel development [GO:0001568]; blood vessel remodeling [GO:0001974]; cardiac ventricle formation [GO:0003211]; cardiocyte differentiation [GO:0035051]; cellular response to calcium ion [GO:0071277]; cellular response to fluid shear stress [GO:0071498]; cellular response to lipopolysaccharide [GO:0071222]; cellular response to parathyroid hormone stimulus [GO:0071374]; cellular response to transforming growth factor beta stimulus [GO:0071560]; cellular response to trichostatin A [GO:0035984]; cellular response to xenobiotic stimulus [GO:0071466]; chondrocyte differentiation [GO:0002062]; endochondral ossification [GO:0001958]; epithelial cell proliferation involved in renal tubule morphogenesis [GO:2001013]; germinal center formation [GO:0002467]; glomerulus morphogenesis [GO:0072102]; heart development [GO:0007507]; heart looping [GO:0001947]; humoral immune response [GO:0006959]; learning or memory [GO:0007611]; MAPK cascade [GO:0000165]; melanocyte differentiation [GO:0030318]; muscle cell fate determination [GO:0007521]; negative regulation of gene expression [GO:0010629]; negative regulation of neuron apoptotic process [GO:0043524]; negative regulation of ossification [GO:0030279]; negative regulation of transcription by RNA polymerase II [GO:0000122]; nephron tubule epithelial cell differentiation [GO:0072160]; neural crest cell differentiation [GO:0014033]; neuron development [GO:0048666]; neuron differentiation [GO:0030182]; osteoblast differentiation [GO:0001649]; outflow tract morphogenesis [GO:0003151]; platelet formation [GO:0030220]; positive regulation of alkaline phosphatase activity [GO:0010694]; positive regulation of B cell proliferation [GO:0030890]; positive regulation of behavioral fear response [GO:2000987]; positive regulation of bone mineralization [GO:0030501]; positive regulation of cardiac muscle cell differentiation [GO:2000727]; positive regulation of cardiac muscle cell proliferation [GO:0060045]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of gene expression [GO:0010628]; positive regulation of macrophage apoptotic process [GO:2000111]; positive regulation of myoblast differentiation [GO:0045663]; positive regulation of neuron differentiation [GO:0045666]; positive regulation of osteoblast differentiation [GO:0045669]; positive regulation of skeletal muscle cell differentiation [GO:2001016]; positive regulation of skeletal muscle tissue development [GO:0048643]; positive regulation of transcription by RNA polymerase II [GO:0045944]; primary heart field specification [GO:0003138]; regulation of germinal center formation [GO:0002634]; regulation of megakaryocyte differentiation [GO:0045652]; regulation of synaptic activity [GO:0060025]; regulation of transcription by RNA polymerase II [GO:0006357]; renal tubule morphogenesis [GO:0061333]; secondary heart field specification [GO:0003139]; sinoatrial valve morphogenesis [GO:0003185]; skeletal muscle tissue development [GO:0007519]; smooth muscle cell differentiation [GO:0051145]; ventricular cardiac muscle cell differentiation [GO:0055012],"DNA binding [GO:0003677]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; protein dimerization activity [GO:0046983]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; RNA polymerase II transcription regulatory region sequence-specific DNA binding [GO:0000977]; transcription cis-regulatory region binding [GO:0000976]",cytoplasm [GO:0005737]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]; sarcoplasm [GO:0016528],,,,,,
